time_sec,heart_rate,spo2,bp_sys,bp_dia,motion,spo2_diff,spo2_motion_artifact,hr_diff,hr_artifact,spo2_missing,risk_score,risk_confidence,vital_risk,risk_level
483,72.0,92,120.0,75,1.379112260043338,-1.0,False,6.0,False,False,9.67580666263226,0.6,0.0,LOW
484,73.0,92,121.0,76,1.4853579816295115,0.0,False,-3.0,False,False,9.67580666263226,0.6,0.0,LOW
485,73.0,98,120.0,85,0.2214483974274258,6.0,False,-2.0,False,False,26.87724072953406,1.0,0.0,LOW
486,73.0,98,122.0,78,0.2169379081140183,0.0,False,2.0,False,False,26.87724072953406,1.0,0.0,LOW
487,73.0,98,121.0,77,0.1935800867041195,0.0,False,-1.0,False,False,26.87724072953406,1.0,0.0,LOW
488,75.0,98,120.0,73,0.1965856896117855,0.0,False,8.0,False,False,26.87724072953406,1.0,0.0,LOW
489,78.0,98,121.0,79,0.1868288182440248,0.0,False,-2.0,False,False,26.87724072953406,1.0,0.0,LOW
490,78.0,99,121.0,79,0.1848865303958737,1.0,False,-3.0,False,False,26.87724072953406,1.0,0.0,LOW
491,75.0,98,120.0,82,0.2265433581033574,-1.0,False,4.0,False,False,26.87724072953406,1.0,0.0,LOW
492,75.0,98,122.0,76,0.1532084385104717,0.0,False,-4.0,False,False,26.87724072953406,1.0,0.0,LOW
493,77.0,98,122.0,75,0.146205308563787,0.0,False,-3.0,False,False,26.87724072953406,1.0,0.0,LOW
494,75.0,98,121.0,81,0.1438402474562311,0.0,False,8.0,False,False,26.87724072953406,1.0,0.0,LOW
495,74.0,98,120.0,83,0.3022827273838577,0.0,False,-3.0,False,False,26.87724072953406,1.0,0.0,LOW
496,74.0,98,120.0,75,0.226517145083529,0.0,False,-5.0,False,False,26.87724072953406,1.0,0.0,LOW
497,72.0,98,119.0,83,0.2152246100840072,0.0,False,2.0,False,False,26.87724072953406,1.0,0.0,LOW
498,72.0,98,119.0,80,0.1471242664853284,0.0,False,-2.0,False,False,26.87724072953406,1.0,0.0,LOW
499,74.0,98,118.0,83,0.2311671150337414,0.0,False,-1.0,False,False,26.87724072953406,1.0,0.0,LOW
500,72.0,98,119.0,80,0.1941714326773335,0.0,False,7.0,False,False,26.87724072953406,1.0,0.0,LOW
501,77.0,98,120.0,72,0.2107084470565875,0.0,False,3.0,False,False,26.87724072953406,1.0,0.0,LOW
502,77.0,98,120.0,80,0.1511689842068222,0.0,False,-10.0,False,False,26.87724072953406,1.0,0.0,LOW
503,74.0,98,121.0,83,0.2080134428708788,0.0,False,6.0,False,False,26.87724072953406,1.0,0.0,LOW
504,73.0,98,122.0,77,0.1788083230896758,,False,-4.0,False,True,26.87724072953406,1.0,0.0,LOW
505,73.0,99,122.0,79,0.1617194421484906,,False,1.0,False,False,26.87724072953406,1.0,0.0,LOW
506,73.0,98,121.0,79,0.2367053167903624,-1.0,False,-1.0,False,False,26.87724072953406,1.0,0.0,LOW
507,73.0,98,121.0,71,0.1231146095734998,0.0,False,-1.0,False,False,26.87724072953406,1.0,0.0,LOW
508,73.0,98,122.0,85,0.2282388132157075,0.0,False,3.0,False,False,26.87724072953406,1.0,0.0,LOW
509,75.0,98,121.0,77,0.2342243066776498,0.0,False,-2.0,False,False,26.87724072953406,1.0,0.0,LOW
510,75.0,98,122.0,82,0.156017816222438,0.0,False,3.0,False,False,26.87724072953406,1.0,0.0,LOW
511,74.0,99,121.0,80,0.1589835769433766,1.0,False,-1.0,False,False,11.09105746054158,1.0,0.0,LOW
512,74.0,98,122.0,84,0.1888487159366799,-1.0,False,-1.0,False,False,11.09105746054158,1.0,0.0,LOW
513,74.0,98,121.0,81,0.214101810523111,0.0,False,-2.0,False,False,11.09105746054158,1.0,0.0,LOW
514,74.0,98,121.0,79,0.1923572504092887,0.0,False,1.0,False,False,11.09105746054158,1.0,0.0,LOW
515,73.0,98,118.0,77,0.2216781230095939,0.0,False,4.0,False,False,11.09105746054158,1.0,0.0,LOW
516,75.0,98,119.0,82,0.2881489826268699,0.0,False,0.0,False,False,10.461073749475235,1.0,0.0,LOW
517,77.0,98,117.0,74,0.1746141615425143,0.0,False,-5.0,False,False,10.461073749475235,1.0,0.0,LOW
518,75.0,98,117.0,82,0.1142410014648289,0.0,False,3.0,False,False,10.461073749475235,1.0,0.0,LOW
519,75.0,98,117.0,77,0.2412961791515326,0.0,False,2.0,False,False,10.461073749475235,1.0,0.0,LOW
520,75.0,98,119.0,84,0.2841657287963764,0.0,False,-7.0,False,False,10.461073749475235,1.0,0.0,LOW
521,77.0,98,120.0,80,0.2196384181525562,0.0,False,7.0,False,False,10.461073749475235,1.0,0.0,LOW
522,73.0,98,121.0,82,0.1456125662323166,0.0,False,-4.0,False,False,10.461073749475235,1.0,0.0,LOW
523,73.0,98,120.0,80,0.1938053818382399,,False,4.0,False,True,10.461073749475235,1.0,0.0,LOW
524,73.0,98,120.0,75,0.1440738257894184,,False,-4.0,False,False,10.461073749475235,1.0,0.0,LOW
525,73.0,98,120.0,77,0.2321427746981474,0.0,False,-3.0,False,False,10.461073749475235,1.0,0.0,LOW
526,73.0,98,119.0,82,0.1324354798650782,0.0,False,0.0,False,False,10.461073749475235,1.0,0.0,LOW
527,72.0,98,121.0,80,0.18499356065859,0.0,False,5.0,False,False,10.461073749475235,1.0,0.0,LOW
528,75.0,98,121.0,84,0.1497831086853047,0.0,False,1.0,False,False,10.461073749475235,1.0,0.0,LOW
529,75.0,98,122.0,81,0.2063412342567481,0.0,False,-4.0,False,False,10.461073749475235,1.0,0.0,LOW
530,75.0,98,121.0,77,0.1816829161431121,0.0,False,5.0,False,False,10.461073749475235,1.0,0.0,LOW
531,72.0,98,123.0,78,0.2088381051625132,0.0,False,-7.0,False,False,10.461073749475235,1.0,0.0,LOW
532,73.0,98,122.0,80,0.2011175277483183,0.0,False,5.0,False,False,10.461073749475235,1.0,0.0,LOW
533,73.0,98,121.0,73,0.1506670486137944,0.0,False,-4.0,False,False,10.461073749475235,1.0,0.0,LOW
534,73.0,98,121.0,85,0.2313438531764511,0.0,False,2.0,False,False,10.461073749475235,1.0,0.0,LOW
535,73.0,98,121.0,81,0.1975617174078442,0.0,False,2.0,False,False,10.461073749475235,1.0,0.0,LOW
536,74.0,98,121.0,84,0.150573549606705,0.0,False,-3.0,False,False,8.663991712472868,1.0,0.0,LOW
537,74.0,98,121.0,75,0.3120463278102896,0.0,False,2.0,False,False,8.663991712472868,1.0,0.0,LOW
538,74.0,98,121.0,84,0.2238215083358562,0.0,False,4.0,False,False,8.663991712472868,1.0,0.0,LOW
539,74.0,98,123.0,87,0.1923369723300347,0.0,False,-5.0,False,False,8.663991712472868,1.0,0.0,LOW
540,77.0,98,123.0,76,0.2707602263350911,0.0,False,5.0,False,False,8.663991712472868,1.0,0.0,LOW
541,77.0,98,122.0,82,0.2920907804693303,0.0,False,-6.0,False,False,4.436974020235261,1.0,0.0,LOW
542,77.0,98,121.0,80,0.1927325288843057,0.0,False,5.0,False,False,4.436974020235261,1.0,0.0,LOW
543,73.0,98,119.0,75,0.2173698743217381,0.0,False,2.0,False,False,4.436974020235261,1.0,0.0,LOW
544,77.0,97,118.0,81,0.1505998590998529,-1.0,False,-11.0,False,False,4.436974020235261,1.0,0.0,LOW
545,74.0,98,117.0,83,0.1926403624615994,1.0,False,5.0,False,False,4.436974020235261,1.0,0.0,LOW
546,74.0,98,117.0,78,0.1900468723120065,0.0,False,4.0,False,False,4.436974020235261,1.0,0.0,LOW
547,74.0,98,118.0,83,0.2092413516810827,0.0,False,-3.0,False,False,4.436974020235261,1.0,0.0,LOW
548,75.0,98,120.0,75,0.2166380239318505,0.0,False,2.0,False,False,4.436974020235261,1.0,0.0,LOW
549,75.0,98,121.0,76,0.227991422441403,0.0,False,-3.0,False,False,4.436974020235261,1.0,0.0,LOW
550,75.0,98,121.0,80,0.2118821328149979,0.0,False,2.0,False,False,4.436974020235261,1.0,0.0,LOW
551,75.0,98,121.0,80,0.1394628686685418,,False,0.0,False,True,4.436974020235261,1.0,0.0,LOW
552,76.0,98,121.0,78,0.1530766447129457,,False,4.0,False,False,4.436974020235261,1.0,0.0,LOW
553,76.0,98,121.0,82,0.1726796190268163,0.0,False,-3.0,False,False,4.436974020235261,1.0,0.0,LOW
554,76.0,98,120.0,82,0.1858879704038385,0.0,False,0.0,False,False,4.436974020235261,1.0,0.0,LOW
555,74.0,98,120.0,83,0.2525387145236056,0.0,False,-2.0,False,False,4.436974020235261,1.0,0.0,LOW
556,74.0,98,120.0,80,0.1418530506573543,0.0,False,0.0,False,False,3.0056794372373195,1.0,0.0,LOW
557,74.0,98,119.0,82,0.182129247591465,0.0,False,0.0,False,False,3.0056794372373195,1.0,0.0,LOW
558,74.0,97,119.0,79,0.2476504749107025,-1.0,False,2.0,False,False,3.0056794372373195,1.0,0.0,LOW
559,76.0,98,119.0,86,0.1850061262751694,1.0,False,-2.0,False,False,3.0056794372373195,1.0,0.0,LOW
560,76.0,98,120.0,78,0.2230207824921412,0.0,False,2.0,False,False,3.0056794372373195,1.0,0.0,LOW
561,76.0,98,119.0,86,0.1930228978536048,0.0,False,5.0,False,False,3.0056794372373195,1.0,0.0,LOW
562,78.0,98,118.0,80,0.2128391628662361,0.0,False,-3.0,False,False,3.0056794372373195,1.0,0.0,LOW
563,78.0,98,119.0,76,0.188576372809523,0.0,False,-4.0,False,False,3.0056794372373195,1.0,0.0,LOW
564,74.0,98,118.0,84,0.2333532736364177,0.0,False,5.0,False,False,3.0056794372373195,1.0,0.0,LOW
565,74.0,98,118.0,80,0.1227471796296782,0.0,False,-5.0,False,False,3.0056794372373195,1.0,0.0,LOW
566,72.0,98,121.0,83,0.1818343995805727,0.0,False,-5.0,False,False,3.0056794372373195,1.0,0.0,LOW
567,72.0,97,120.0,84,0.2148286338347154,-1.0,False,3.0,False,False,3.0056794372373195,1.0,0.0,LOW
568,72.0,98,119.0,81,0.2266847624003096,1.0,False,-3.0,False,False,3.0056794372373195,1.0,0.0,LOW
569,74.0,98,119.0,78,0.2746476311376914,0.0,False,5.0,False,False,3.0056794372373195,1.0,0.0,LOW
570,75.0,98,118.0,83,0.1804487666567212,0.0,False,1.0,False,False,6.789256743910956,1.0,0.0,LOW
571,75.0,98,117.0,80,0.2739740880930437,,False,5.0,False,True,6.789256743910956,1.0,0.0,LOW
572,76.0,98,117.0,82,0.1670488086670165,,False,-4.0,False,False,6.789256743910956,1.0,0.0,LOW
573,76.0,98,119.0,74,0.2664323205772322,0.0,False,-2.0,False,False,6.789256743910956,1.0,0.0,LOW
574,76.0,98,119.0,81,0.2408733563349186,0.0,False,3.0,False,False,6.789256743910956,1.0,0.0,LOW
575,76.0,98,120.0,78,0.1543270710183888,0.0,False,-9.0,False,False,29.29280070229556,1.0,0.0,LOW
576,76.0,98,122.0,85,0.2153519618625911,0.0,False,8.0,False,False,29.29280070229556,1.0,0.0,LOW
577,76.0,98,122.0,82,0.1974382082233904,0.0,False,1.0,False,False,29.29280070229556,1.0,0.0,LOW
578,76.0,98,122.0,81,0.23127922968375,0.0,False,-6.0,False,False,29.29280070229556,1.0,0.0,LOW
579,76.0,98,121.0,81,0.1888364205783345,0.0,False,7.0,False,False,29.29280070229556,1.0,0.0,LOW
580,76.0,98,120.0,77,0.1846376887169134,0.0,False,-2.0,False,False,29.29280070229556,1.0,0.0,LOW
581,77.0,98,119.0,85,0.2684547291381426,0.0,False,-2.0,False,False,29.29280070229556,1.0,0.0,LOW
582,76.0,98,118.0,86,0.1950639552772163,0.0,False,3.0,False,False,29.29280070229556,1.0,0.0,LOW
583,76.0,98,118.0,81,0.2413211162095883,0.0,False,5.0,False,False,29.29280070229556,1.0,0.0,LOW
584,76.0,98,121.0,85,0.18873242574779,0.0,False,-6.0,False,False,29.29280070229556,1.0,0.0,LOW
585,76.0,98,121.0,78,0.2833331629613762,0.0,False,0.0,False,False,29.29280070229556,1.0,0.0,LOW
586,76.0,98,121.0,78,0.1660832685332253,0.0,False,-2.0,False,False,29.29280070229556,1.0,0.0,LOW
587,74.0,98,121.0,80,0.1692928234376407,0.0,False,-2.0,False,False,29.29280070229556,1.0,0.0,LOW
588,74.0,98,121.0,81,0.2762258590557951,0.0,False,5.0,False,False,29.29280070229556,1.0,0.0,LOW
589,74.0,98,120.0,79,0.1777526804552373,0.0,False,-5.0,False,False,29.29280070229556,1.0,0.0,LOW
590,75.0,97,121.0,82,0.2800537153082196,-1.0,False,3.0,False,False,29.29280070229556,1.0,0.0,LOW
591,75.0,98,120.0,81,0.2445920289797406,1.0,False,-1.0,False,False,29.29280070229556,1.0,0.0,LOW
592,76.0,98,118.0,77,0.1922675146719583,0.0,False,2.0,False,False,29.29280070229556,1.0,0.0,LOW
593,76.0,98,117.0,82,0.109335326399142,0.0,False,0.0,False,False,29.29280070229556,1.0,0.0,LOW
594,76.0,98,117.0,83,0.1990340847864082,0.0,False,2.0,False,False,29.29280070229556,1.0,0.0,LOW
595,74.0,98,115.0,81,0.2050815026766712,0.0,False,-5.0,False,False,29.29280070229556,1.0,0.0,LOW
596,74.0,98,115.0,83,0.2583608866652186,0.0,False,1.0,False,False,29.29280070229556,1.0,0.0,LOW
597,74.0,98,117.0,76,0.2794223588120056,0.0,False,-2.0,False,False,29.29280070229556,1.0,0.0,LOW
598,74.0,98,118.0,81,0.1657506410428126,0.0,False,2.0,False,False,29.29280070229556,1.0,0.0,LOW
599,74.0,98,116.0,76,0.2400590881994091,0.0,False,2.0,False,False,29.29280070229556,1.0,0.0,LOW
600,76.0,95,117.0,77,1.0848879518001209,-6.0,True,1.0,False,False,10.5454082528264,0.6,0.0,LOW
601,77.0,92,118.0,78,1.1002884791199754,0.0,False,-5.0,False,False,10.5454082528264,0.6,0.0,LOW
602,77.0,92,118.0,77,1.0715523396062303,,False,6.0,False,True,10.5454082528264,0.6,0.0,LOW
603,78.0,92,117.0,78,0.9494929594513646,,False,1.0,False,False,29.29280070229556,1.0,0.0,LOW
604,78.0,93,118.0,79,1.038846722373065,1.0,False,-3.0,False,False,10.5454082528264,0.6,0.0,LOW
605,76.0,98,117.0,83,0.1422146212541542,5.0,False,5.0,False,False,29.29280070229556,1.0,0.0,LOW
606,73.0,98,117.0,79,0.1898697113540963,0.0,False,-8.0,False,False,26.911042665856616,1.0,0.0,LOW
607,73.0,98,116.0,75,0.2490002118066947,0.0,False,-1.0,False,False,26.911042665856616,1.0,0.0,LOW
608,73.0,98,116.0,83,0.2152575417937486,0.0,False,-2.0,False,False,26.911042665856616,1.0,0.0,LOW
609,75.0,98,116.0,77,0.2574045433198716,0.0,False,10.0,False,False,26.911042665856616,1.0,0.0,LOW
610,76.0,98,118.0,80,0.2170876960356769,0.0,False,-3.0,False,False,26.911042665856616,1.0,0.0,LOW
611,76.0,98,118.0,81,0.1350837030165548,0.0,False,-2.0,False,False,26.911042665856616,1.0,0.0,LOW
612,76.0,98,119.0,81,0.0739576496713632,0.0,False,1.0,False,False,26.911042665856616,1.0,0.0,LOW
613,76.0,98,119.0,83,0.2074404380839795,0.0,False,-4.0,False,False,26.911042665856616,1.0,0.0,LOW
614,76.0,98,121.0,81,0.1893036766824417,0.0,False,11.0,False,False,26.911042665856616,1.0,0.0,LOW
615,76.0,98,120.0,77,0.1511527130309059,0.0,False,-7.0,False,False,26.911042665856616,1.0,0.0,LOW
616,77.0,98,122.0,87,0.1149686375174311,0.0,False,0.0,False,False,26.911042665856616,1.0,0.0,LOW
617,76.0,98,120.0,81,0.1632628393263645,0.0,False,2.0,False,False,26.911042665856616,1.0,0.0,LOW
618,76.0,98,118.0,80,0.1902754257567612,0.0,False,-1.0,False,False,26.911042665856616,1.0,0.0,LOW
619,77.0,97,117.0,83,0.2332938911853195,-1.0,False,-1.0,False,False,26.911042665856616,1.0,0.0,LOW
620,77.0,98,117.0,81,0.209431554078399,1.0,False,-3.0,False,False,26.911042665856616,1.0,0.0,LOW
621,77.0,98,118.0,81,0.2804033623586364,0.0,False,4.0,False,False,26.911042665856616,1.0,0.0,LOW
622,80.0,98,119.0,87,0.1482197971977303,0.0,False,5.0,False,False,26.911042665856616,1.0,0.0,LOW
623,80.0,98,121.0,79,0.2440529446028717,0.0,False,-2.0,False,False,26.911042665856616,1.0,0.0,LOW
624,80.0,97,122.0,79,0.2023649371564364,-1.0,False,1.0,False,False,26.911042665856616,1.0,0.0,LOW
625,76.0,98,122.0,80,0.2347334562059292,1.0,False,-7.0,False,False,26.911042665856616,1.0,0.0,LOW
626,76.0,98,121.0,83,0.1781742568367228,0.0,False,-1.0,False,False,26.911042665856616,1.0,0.0,LOW
627,76.0,98,122.0,75,0.2535840186945295,0.0,False,3.0,False,False,26.911042665856616,1.0,0.0,LOW
628,76.0,98,121.0,74,0.2147612379172621,0.0,False,0.0,False,False,26.911042665856616,1.0,0.0,LOW
629,76.0,98,120.0,78,0.1660277507541125,0.0,False,3.0,False,False,26.911042665856616,1.0,0.0,LOW
630,76.0,98,120.0,75,0.1993987985543406,0.0,False,-8.0,False,False,26.911042665856616,1.0,0.0,LOW
631,76.0,97,120.0,79,0.188022207053145,-1.0,False,10.0,False,False,13.29130207537053,1.0,0.0,LOW
632,75.0,98,119.0,82,0.2244589175318897,1.0,False,-5.0,False,False,13.29130207537053,1.0,0.0,LOW
633,75.0,98,119.0,77,0.1410111625312745,0.0,False,-1.0,False,False,13.29130207537053,1.0,0.0,LOW
634,75.0,98,119.0,76,0.1985324148942152,0.0,False,-2.0,False,False,13.29130207537053,1.0,0.0,LOW
635,75.0,98,119.0,80,0.2197653626324665,0.0,False,-2.0,False,False,13.29130207537053,1.0,0.0,LOW
636,73.0,98,120.0,83,0.2016511653596516,0.0,False,8.0,False,False,13.29130207537053,1.0,0.0,LOW
637,73.0,98,121.0,75,0.2673470622194498,0.0,False,-2.0,False,False,13.29130207537053,1.0,0.0,LOW
638,76.0,98,121.0,82,0.2387011387035526,,False,-4.0,False,True,13.29130207537053,1.0,0.0,LOW
639,76.0,97,120.0,82,0.1996259601629627,,False,0.0,False,False,13.29130207537053,1.0,0.0,LOW
640,76.0,98,120.0,83,0.2108344548748836,1.0,False,3.0,False,False,13.29130207537053,1.0,0.0,LOW
641,76.0,98,120.0,84,0.2147832775740999,0.0,False,6.0,False,False,13.29130207537053,1.0,0.0,LOW
642,76.0,97,120.0,87,0.2201649802083412,-1.0,False,-6.0,False,False,13.29130207537053,1.0,0.0,LOW
643,76.0,98,120.0,79,0.1087171002167696,1.0,False,-4.0,False,False,13.29130207537053,1.0,0.0,LOW
644,76.0,97,119.0,80,0.1849236852115326,-1.0,False,4.0,False,False,13.29130207537053,1.0,0.0,LOW
645,76.0,98,121.0,79,0.1257780465903287,1.0,False,0.0,False,False,13.29130207537053,1.0,0.0,LOW
646,76.0,98,121.0,80,0.2639140473729743,0.0,False,-7.0,False,False,13.29130207537053,1.0,0.0,LOW
647,76.0,97,121.0,85,0.1969575239998536,-1.0,False,8.0,False,False,13.29130207537053,1.0,0.0,LOW
648,77.0,97,123.0,76,0.1903329525160188,0.0,False,-1.0,False,False,13.29130207537053,1.0,0.0,LOW
649,79.0,97,123.0,77,0.2448398666016617,0.0,False,3.0,False,False,13.29130207537053,1.0,0.0,LOW
650,79.0,97,122.0,84,0.2211162398724937,0.0,False,4.0,False,False,13.29130207537053,1.0,0.0,LOW
651,79.0,97,120.0,83,0.1435682742810396,0.0,False,-3.0,False,False,13.29130207537053,1.0,0.0,LOW
652,80.0,97,121.0,79,0.1964547318736315,0.0,False,-4.0,False,False,13.29130207537053,1.0,0.0,LOW
653,77.0,97,121.0,83,0.1832416513386807,0.0,False,-2.0,False,False,13.29130207537053,1.0,0.0,LOW
654,77.0,98,120.0,81,0.1127733555696973,1.0,False,11.0,False,False,13.29130207537053,1.0,0.0,LOW
655,77.0,98,121.0,85,0.1654861883381397,0.0,False,-8.0,False,False,13.29130207537053,1.0,0.0,LOW
656,77.0,97,122.0,80,0.1908229838991767,-1.0,False,0.0,False,False,13.13660836813698,1.0,0.0,LOW
657,77.0,97,121.0,83,0.1942524534254078,0.0,False,0.0,False,False,13.13660836813698,1.0,0.0,LOW
658,77.0,98,121.0,88,0.1258884288161345,1.0,False,1.0,False,False,13.13660836813698,1.0,0.0,LOW
659,77.0,97,121.0,82,0.2575832791523738,-1.0,False,-1.0,False,False,13.13660836813698,1.0,0.0,LOW
660,77.0,97,120.0,80,0.194894847055428,0.0,False,-1.0,False,False,13.13660836813698,1.0,0.0,LOW
661,76.0,98,120.0,82,0.2018776538330281,1.0,False,0.0,False,False,11.272542340704982,1.0,0.0,LOW
662,76.0,97,121.0,79,0.2200320819169918,-1.0,False,1.0,False,False,11.272542340704982,1.0,0.0,LOW
663,76.0,97,121.0,87,0.1605961873048164,0.0,False,-1.0,False,False,11.272542340704982,1.0,0.0,LOW
664,77.0,98,121.0,81,0.2228177986566348,1.0,False,-1.0,False,False,11.272542340704982,1.0,0.0,LOW
665,77.0,98,119.0,79,0.1816462676990908,0.0,False,3.0,False,False,11.272542340704982,1.0,0.0,LOW
666,77.0,97,118.0,77,0.1551707229676404,-1.0,False,-1.0,False,False,10.751150572279483,1.0,0.0,LOW
667,78.0,97,119.0,83,0.2286723746677699,0.0,False,5.0,False,False,10.751150572279483,1.0,0.0,LOW
668,81.0,97,118.0,83,0.2745836929400904,0.0,False,-12.0,False,False,10.751150572279483,1.0,0.0,LOW
669,81.0,97,118.0,79,0.2362414686742916,0.0,False,11.0,False,False,10.751150572279483,1.0,0.0,LOW
670,77.0,98,118.0,82,0.2461488782570215,1.0,False,1.0,False,False,12.374880373514463,1.0,0.0,LOW
671,77.0,98,118.0,75,0.173968469671885,0.0,False,-10.0,False,False,12.374880373514463,1.0,0.0,LOW
672,77.0,97,116.0,81,0.1201190135415771,-1.0,False,5.0,False,False,12.374880373514463,1.0,0.0,LOW
673,76.0,97,116.0,81,0.2745068761049921,0.0,False,0.0,False,False,12.374880373514463,1.0,0.0,LOW
674,76.0,97,116.0,85,0.302725744470238,0.0,False,-3.0,False,False,12.374880373514463,1.0,0.0,LOW
675,76.0,97,116.0,78,0.2771403386884841,0.0,False,2.0,False,False,12.374880373514463,1.0,0.0,LOW
676,76.0,98,117.0,76,0.1832107030510125,,False,-1.0,False,True,12.374880373514463,1.0,0.0,LOW
677,81.0,98,119.0,77,0.1422682830635578,,False,8.0,False,False,12.374880373514463,1.0,0.0,LOW
678,81.0,97,121.0,76,0.1467158651090216,-1.0,False,-2.0,False,False,12.374880373514463,1.0,0.0,LOW
679,81.0,97,120.0,84,0.1158133716192975,0.0,False,1.0,False,False,12.374880373514463,1.0,0.0,LOW
680,80.0,97,122.0,85,0.1946310690794977,0.0,False,-2.0,False,False,12.374880373514463,1.0,0.0,LOW
681,80.0,98,122.0,81,0.2802838979041227,1.0,False,-5.0,False,False,12.374880373514463,1.0,0.0,LOW
682,77.0,98,122.0,84,0.1929168684063878,0.0,False,2.0,False,False,12.374880373514463,1.0,0.0,LOW
683,77.0,97,120.0,80,0.2151161450174137,-1.0,False,3.0,False,False,12.374880373514463,1.0,0.0,LOW
684,78.0,97,121.0,80,0.2687798482152104,0.0,False,-5.0,False,False,12.374880373514463,1.0,0.0,LOW
685,78.0,97,120.0,79,0.17979523440838,0.0,False,6.0,False,False,12.374880373514463,1.0,0.0,LOW
686,78.0,97,121.0,79,0.3017765728359797,0.0,False,-3.0,False,False,12.374880373514463,1.0,0.0,LOW
687,80.0,97,122.0,75,0.2996047203748727,0.0,False,-1.0,False,False,12.374880373514463,1.0,0.0,LOW
688,78.0,97,122.0,81,0.1934444330659759,0.0,False,4.0,False,False,12.374880373514463,1.0,0.0,LOW
689,80.0,96,122.0,80,0.1711232867990393,-1.0,False,-1.0,False,False,12.374880373514463,1.0,0.0,LOW
690,80.0,97,120.0,82,0.2348619023195156,1.0,False,-2.0,False,False,12.374880373514463,1.0,0.0,LOW
691,80.0,97,119.0,80,0.1826237528740571,0.0,False,4.0,False,False,12.374880373514463,1.0,0.0,LOW
692,81.0,97,120.0,80,0.1421722391466331,0.0,False,-7.0,False,False,12.374880373514463,1.0,0.0,LOW
693,81.0,97,118.0,77,0.264061932676149,0.0,False,6.0,False,False,12.374880373514463,1.0,0.0,LOW
694,80.0,97,118.0,80,0.260822369363854,0.0,False,0.0,False,False,12.374880373514463,1.0,0.0,LOW
695,80.0,97,119.0,82,0.207775580188178,0.0,False,-3.0,False,False,27.461404677497963,1.0,0.0,LOW
696,80.0,97,118.0,77,0.1368567623135911,0.0,False,2.0,False,False,27.461404677497963,1.0,0.0,LOW
697,78.0,97,117.0,80,0.1385236874391307,0.0,False,-5.0,False,False,27.461404677497963,1.0,0.0,LOW
698,78.0,97,118.0,81,0.2053614644209576,0.0,False,7.0,False,False,27.461404677497963,1.0,0.0,LOW
699,78.0,97,117.0,78,0.1750064482747484,0.0,False,-4.0,False,False,27.461404677497963,1.0,0.0,LOW
700,78.0,97,116.0,78,0.1829453533929196,0.0,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
701,77.0,97,118.0,81,0.2510981577530002,0.0,False,5.0,False,False,27.461404677497963,1.0,0.0,LOW
702,77.0,97,117.0,77,0.2366589658711279,0.0,False,-5.0,False,False,27.461404677497963,1.0,0.0,LOW
703,77.0,97,117.0,81,0.2689071340248806,0.0,False,-2.0,False,False,27.461404677497963,1.0,0.0,LOW
704,75.0,97,117.0,77,0.1504688388311371,0.0,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
705,75.0,97,118.0,83,0.1828404215656644,0.0,False,7.0,False,False,27.461404677497963,1.0,0.0,LOW
706,75.0,98,118.0,87,0.2379490847730056,1.0,False,-6.0,False,False,27.461404677497963,1.0,0.0,LOW
707,81.0,97,118.0,77,0.2224039170506446,,False,10.0,False,True,27.461404677497963,1.0,0.0,LOW
708,80.0,96,119.0,82,0.2766190191293811,,False,-12.0,False,False,27.461404677497963,1.0,0.0,LOW
709,80.0,96,119.0,78,0.2210268352952034,0.0,False,11.0,False,False,27.461404677497963,1.0,0.0,LOW
710,79.0,97,118.0,83,0.2924054552052776,1.0,False,-4.0,False,False,27.461404677497963,1.0,0.0,LOW
711,80.0,97,119.0,76,0.227000890086157,0.0,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
712,79.0,97,119.0,81,0.253108372379433,0.0,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
713,79.0,97,120.0,77,0.1838242526607771,0.0,False,3.0,False,False,27.461404677497963,1.0,0.0,LOW
714,80.0,97,120.0,79,0.2007143605941994,0.0,False,-2.0,False,False,27.461404677497963,1.0,0.0,LOW
715,80.0,97,121.0,77,0.2455472201919737,0.0,False,4.0,False,False,27.461404677497963,1.0,0.0,LOW
716,80.0,97,121.0,82,0.2806489085296527,0.0,False,-3.0,False,False,27.461404677497963,1.0,0.0,LOW
717,80.0,96,121.0,77,0.2364618474655376,-1.0,False,0.0,False,False,27.461404677497963,1.0,0.0,LOW
718,80.0,97,120.0,82,0.195841411403269,1.0,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
719,80.0,96,121.0,79,0.2688667514764171,-1.0,False,1.0,False,False,27.461404677497963,1.0,0.0,LOW
720,79.0,94,121.0,80,1.2302185710076547,-5.0,True,1.0,False,False,9.886105683899267,0.6,0.0,LOW
721,80.0,92,120.0,80,1.268705778746305,1.0,False,-6.0,False,False,9.886105683899267,0.6,0.0,LOW
722,80.0,91,120.0,78,1.3738992150050682,-1.0,False,1.0,False,False,14.399999999999999,0.6,0.4,LOW
723,79.0,91,120.0,81,1.3405229216343049,0.0,False,6.0,False,False,14.399999999999999,0.6,0.4,LOW
724,80.0,94,120.0,85,1.370093186377857,,False,-2.0,False,True,9.886105683899267,0.6,0.0,LOW
